id,loan_status,probability
65583,0,0.2002
65584,0,0.0868
65585,0,0.01
65586,0,0.0009
65587,0,0.0248
65588,0,0.0016
65589,0,0.0923
65590,0,0.0345
65591,0,0.0029
65592,0,0.0018
65593,0,0.0232
65594,0,0.0096
65595,0,0.0385
65596,0,0.0028
65597,0,0.0043
65598,0,0.004
65599,0,0.0092
65600,0,0.0252
65601,0,0.0385
65602,0,0.0105
65603,0,0.2129
65604,0,0.015
65605,0,0.0044
65606,0,0.0045
65607,0,0.0206
65608,0,0.0814
65609,0,0.0759
65610,1,0.9407
65611,0,0.0158
65612,0,0.0008
65613,0,0.0184
65614,0,0.002
65615,0,0.0038
65616,0,0.0681
65617,0,0.0153
65618,0,0.07
65619,0,0.0111
65620,0,0.1037
65621,0,0.1099
65622,0,0.0013
65623,0,0.0033
65624,0,0.0541
65625,0,0.0732
65626,1,0.9806
65627,0,0.0074
65628,0,0.0517
65629,0,0.0505
65630,0,0.043
65631,0,0.0193
65632,0,0.0227
65633,0,0.0138
65634,1,0.9208
65635,0,0.0207
65636,1,0.9809
65637,0,0.0023
65638,0,0.0858
65639,0,0.056
65640,0,0.0015
65641,0,0.0703
65642,0,0.0053
65643,0,0.0017
65644,0,0.1397
65645,0,0.0341
65646,0,0.0539
65647,0,0.2221
65648,0,0.3067
65649,0,0.0076
65650,1,0.9889
65651,0,0.191
65652,1,0.6903
65653,0,0.1164
65654,0,0.0139
65655,0,0.1154
65656,0,0.0077
65657,1,0.7584
65658,0,0.0017
65659,0,0.006
65660,0,0.0369
65661,1,0.9102
65662,0,0.0113
65663,0,0.0172
65664,0,0.0123
65665,1,0.6074
65666,0,0.0044
65667,1,0.5083
65668,0,0.04
65669,0,0.0099
65670,1,0.9997
65671,0,0.0013
65672,0,0.0299
65673,0,0.0694
65674,0,0.092
65675,0,0.0007
65676,0,0.0228
65677,0,0.0177
65678,0,0.0109
65679,0,0.0138
65680,1,0.9473
65681,0,0.0194
65682,1,0.9669
65683,0,0.043
65684,0,0.0007
65685,0,0.0396
65686,0,0.0391
65687,0,0.0177
65688,0,0.0043
65689,0,0.0537
65690,0,0.0259
65691,1,0.9481
65692,0,0.0092
65693,0,0.1103
65694,1,0.8516
65695,0,0.003
65696,0,0.0843
65697,0,0.01
65698,0,0.0622
65699,0,0.0317
65700,0,0.009
65701,0,0.0169
65702,0,0.1543
65703,0,0.0132
65704,0,0.1247
65705,0,0.0133
65706,1,0.6677
65707,0,0.0533
65708,0,0.0164
65709,0,0.0015
65710,0,0.0017
65711,0,0.3324
65712,0,0.0483
65713,1,0.9983
65714,0,0.0044
65715,0,0.0095
65716,0,0.0163
65717,0,0.01
65718,0,0.0016
65719,0,0.0716
65720,0,0.0207
65721,1,0.9666
65722,0,0.0416
65723,0,0.0453
65724,0,0.034
65725,1,0.6342
65726,1,0.9789
65727,0,0.0612
65728,0,0.0339
65729,0,0.001
65730,0,0.0156
65731,0,0.0126
65732,0,0.0381
65733,1,0.5716
65734,0,0.0011
65735,0,0.0164
65736,0,0.0507
65737,0,0.0035
65738,0,0.0093
65739,0,0.0301
65740,0,0.0061
65741,0,0.0149
65742,0,0.0918
65743,0,0.0077
65744,0,0.0003
65745,0,0.0067
65746,0,0.0116
65747,0,0.0004
65748,0,0.0383
65749,0,0.0869
65750,1,0.8699
65751,0,0.0142
65752,1,0.9808
65753,0,0.0129
65754,0,0.0671
65755,0,0.0091
65756,0,0.0209
65757,0,0.0043
65758,1,0.9704
65759,0,0.0197
65760,0,0.0047
65761,0,0.085
65762,0,0.1629
65763,0,0.2452
65764,0,0.0319
65765,0,0.0212
65766,0,0.1822
65767,1,0.9274
65768,0,0.0663
65769,0,0.0232
65770,0,0.0026
65771,0,0.1093
65772,0,0.0042
65773,1,0.8976
65774,0,0.0111
65775,0,0.0007
65776,0,0.006
65777,0,0.0034
65778,0,0.0325
65779,1,0.9455
65780,0,0.0208
65781,0,0.0052
65782,1,0.8727
65783,0,0.3053
65784,0,0.011
65785,0,0.0256
65786,1,0.8166
65787,0,0.0098
65788,0,0.0051
65789,0,0.0343
65790,0,0.002
65791,0,0.08
65792,1,0.9975
65793,0,0.0083
65794,0,0.0003
65795,0,0.014
65796,0,0.0036
65797,0,0.0161
65798,0,0.4591
65799,0,0.0208
65800,0,0.0136
65801,0,0.0214
65802,0,0.0524
65803,0,0.0035
65804,0,0.0055
65805,0,0.0061
65806,0,0.1966
65807,0,0.0062
65808,0,0.0667
65809,0,0.0061
65810,0,0.034
65811,0,0.0049
65812,0,0.0006
65813,0,0.0018
65814,0,0.0474
65815,0,0.008
65816,0,0.0015
65817,0,0.0008
65818,0,0.0162
65819,0,0.0036
65820,0,0.0043
65821,0,0.1445
65822,0,0.0039
65823,0,0.0936
65824,0,0.0099
65825,0,0.0033
65826,0,0.0116
65827,0,0.0236
65828,0,0.0896
65829,0,0.0203
65830,0,0.0079
65831,0,0.0057
65832,0,0.441
65833,0,0.0266
65834,0,0.0067
65835,0,0.0069
65836,0,0.0468
65837,0,0.0117
65838,0,0.003
65839,0,0.0014
65840,0,0.0925
65841,1,0.5208
65842,0,0.002
65843,0,0.0294
65844,0,0.0294
65845,0,0.0409
65846,0,0.035
65847,0,0.0556
65848,0,0.0069
65849,0,0.0812
65850,0,0.0108
65851,0,0.027
65852,0,0.1814
65853,0,0.1069
65854,0,0.0057
65855,0,0.0117
65856,0,0.0339
65857,0,0.0021
65858,0,0.2083
65859,0,0.0014
65860,1,0.9466
65861,0,0.0035
65862,0,0.1014
65863,0,0.0022
65864,0,0.0073
65865,0,0.0544
65866,0,0.005
65867,1,0.5567
65868,0,0.0342
65869,0,0.0011
65870,0,0.0029
65871,0,0.0045
65872,0,0.063
65873,0,0.2338
65874,0,0.0123
65875,0,0.0024
65876,0,0.0167
65877,0,0.0933
65878,0,0.4943
65879,0,0.0007
65880,0,0.4254
65881,0,0.0177
65882,0,0.032
65883,0,0.1457
65884,1,0.8955
65885,0,0.0166
65886,0,0.0221
65887,0,0.0579
65888,0,0.0343
65889,0,0.1842
65890,0,0.0043
65891,0,0.0106
65892,1,0.9734
65893,0,0.0199
65894,0,0.1353
65895,0,0.0058
65896,0,0.3585
65897,0,0.0116
65898,0,0.0082
65899,0,0.1111
65900,0,0.0459
65901,0,0.014
65902,0,0.0537
65903,0,0.0582
65904,0,0.0073
65905,0,0.0319
65906,1,0.9931
65907,0,0.0474
65908,0,0.0041
65909,0,0.0023
65910,0,0.0052
65911,0,0.0051
65912,0,0.022
65913,0,0.0127
65914,0,0.0055
65915,0,0.0049
65916,0,0.0335
65917,0,0.0113
65918,0,0.0191
65919,0,0.1302
65920,0,0.0761
65921,0,0.002
65922,0,0.0125
65923,0,0.007
65924,0,0.0245
65925,0,0.0706
65926,0,0.0544
65927,0,0.0181
65928,0,0.0578
65929,0,0.0054
65930,0,0.1005
65931,0,0.0343
65932,0,0.0627
65933,0,0.0502
65934,0,0.0272
65935,0,0.0142
65936,0,0.2597
65937,0,0.1332
65938,0,0.0942
65939,0,0.1629
65940,0,0.0018
65941,0,0.0256
65942,0,0.0022
65943,0,1e-04
65944,0,0.0018
65945,0,0.1826
65946,0,0.0042
65947,0,0.1986
65948,0,0.0042
65949,1,0.9962
65950,1,0.9725
65951,0,0.0238
65952,0,0.0034
65953,0,0.0143
65954,1,0.9935
65955,0,0.009
65956,0,0.0812
65957,0,0.0214
65958,0,0.0141
65959,0,0.0036
65960,0,0.0064
65961,0,0.0064
65962,0,0.0173
65963,0,0.0054
65964,1,0.9988
65965,0,0.017
65966,0,0.0025
65967,0,0.0008
65968,0,0.0135
65969,0,0.0125
65970,0,0.0011
65971,1,0.9747
65972,0,0.1084
65973,0,0.0042
65974,0,0.0053
65975,0,0.0361
65976,0,0.0026
65977,0,0.0342
65978,0,0.0371
65979,1,0.9944
65980,0,0.0408
65981,0,0.0294
65982,0,0.0908
65983,0,0.0117
65984,0,0.0009
65985,1,0.9118
65986,0,0.2525
65987,0,0.0231
65988,0,0.0061
65989,0,0.0052
65990,0,0.0413
65991,0,0.0005
65992,0,0.0076
65993,0,0.0047
65994,0,0.0533
65995,0,0.0558
65996,0,0.0033
65997,0,0.0276
65998,0,0.0855
65999,0,0.0574
66000,0,0.0776
66001,1,0.93
66002,0,0.0252
66003,0,0.0122
66004,0,0.239
66005,0,0.0027
66006,0,0.0011
66007,0,0.021
66008,0,0.042
66009,1,0.9813
66010,1,0.9779
66011,1,0.988
66012,0,0.0071
66013,0,0.0051
66014,0,0.003
66015,0,0.0081
66016,1,0.9759
66017,0,0.0102
66018,0,0.0056
66019,0,0.1958
66020,1,0.973
66021,1,0.9231
66022,1,0.937
66023,0,0.0015
66024,0,0.0051
66025,0,0.0239
66026,0,0.0617
66027,0,0.0374
66028,0,0.0476
66029,1,0.9777
66030,0,0.0153
66031,0,0.0428
66032,0,0.0977
66033,0,0.0186
66034,0,0.1003
66035,0,0.0505
66036,1,0.9055
66037,0,0.0275
66038,0,0.0045
66039,0,0.0012
66040,0,0.0047
66041,0,0.1169
66042,0,0.0393
66043,1,0.9572
66044,0,0.0133
66045,0,0.1923
66046,0,0.0013
66047,0,0.0247
66048,1,0.8837
66049,0,0.2282
66050,0,0.0126
66051,0,0.0071
66052,0,0.0376
66053,0,0.0951
66054,0,0.1708
66055,0,0.0385
66056,1,0.8438
66057,0,0.0044
66058,0,0.0103
66059,0,0.007
66060,0,0.0716
66061,0,0.0037
66062,0,0.0049
66063,0,0.018
66064,0,0.0026
66065,0,0.0149
66066,0,0.0936
66067,0,0.0027
66068,0,0.0912
66069,0,0.0093
66070,0,0.0307
66071,0,0.2661
66072,1,0.9141
66073,0,0.0048
66074,0,0.0193
66075,1,0.988
66076,0,0.2819
66077,0,0.008
66078,0,0.0092
66079,0,0.0173
66080,0,0.4955
66081,0,0.0568
66082,0,0.0226
66083,0,0.0363
66084,0,0.0448
66085,0,0.0008
66086,0,0.0442
66087,0,0.029
66088,0,0.0069
66089,0,0.0046
66090,1,0.9863
66091,0,0.0482
66092,0,0.0031
66093,0,0.1757
66094,0,0.0007
66095,1,0.9624
66096,0,0.0141
66097,1,0.7214
66098,0,0.0277
66099,0,0.0018
66100,0,0.0054
66101,0,0.0983
66102,1,0.9389
66103,0,0.0152
66104,0,0.0072
66105,0,0.0087
66106,0,0.0261
66107,0,0.0237
66108,1,0.9756
66109,0,0.006
66110,0,0.001
66111,0,0.0015
66112,1,0.9896
66113,0,0.0011
66114,0,0.0178
66115,0,0.0041
66116,0,0.015
66117,0,0.1097
66118,0,0.0042
66119,0,0.0045
66120,0,0.0496
66121,0,0.0117
66122,0,0.0462
66123,0,0.0053
66124,0,0.0202
66125,0,0.0028
66126,0,0.0401
66127,0,0.0073
66128,0,0.0081
66129,0,0.0576
66130,0,0.0034
66131,0,0.1883
66132,0,0.0013
66133,0,0.0343
66134,0,0.0073
66135,0,0.0056
66136,0,0.0016
66137,0,0.008
66138,0,0.0276
66139,0,0.0663
66140,0,0.0039
66141,0,0.0019
66142,0,0.0157
66143,0,0.0006
66144,1,0.9004
66145,0,0.1104
66146,0,0.0005
66147,0,0.0423
66148,0,0.098
66149,0,0.2155
66150,0,0.0799
66151,0,0.001
66152,0,0.0061
66153,0,0.0069
66154,0,0.0072
66155,0,0.0432
66156,1,0.9678
66157,0,0.0327
66158,0,0.3581
66159,0,0.0035
66160,0,0.0444
66161,0,0.0091
66162,0,0.0361
66163,0,0.0755
66164,0,0.0015
66165,0,0.0228
66166,1,0.9999
66167,1,0.961
66168,0,0.2946
66169,0,0.002
66170,1,0.8444
66171,0,0.0115
66172,0,0.2833
66173,0,0.0082
66174,0,0.0227
66175,0,0.026
66176,0,0.102
66177,1,0.5467
66178,0,0.0119
66179,0,0.0142
66180,0,0.3168
66181,1,0.9681
66182,0,0.0374
66183,0,0.1798
66184,0,0.0024
66185,0,0.0373
66186,0,0.0053
66187,1,0.9971
66188,0,0.2321
66189,0,0.0664
66190,0,0.0081
66191,0,0.0016
66192,0,0.1381
66193,0,0.0212
66194,0,0.0041
66195,0,0.0012
66196,0,0.0225
66197,0,0.0063
66198,0,0.0011
66199,0,0.0062
66200,0,0.0302
66201,0,0.039
66202,0,0.0027
66203,0,0.2877
66204,0,0.0098
66205,0,0.2308
66206,0,0.0863
66207,0,0.0166
66208,0,0.0061
66209,0,0.1172
66210,0,0.0482
66211,0,0.0037
66212,0,0.0038
66213,1,0.944
66214,0,0.0224
66215,0,0.0343
66216,0,0.0093
66217,0,0.0046
66218,0,0.0217
66219,0,0.1303
66220,0,0.1884
66221,0,0.003
66222,0,0.1557
66223,0,0.1058
66224,1,0.9975
66225,1,0.9154
66226,0,0.0524
66227,0,0.0078
66228,1,0.9408
66229,0,0.0042
66230,1,0.9165
66231,0,0.0064
66232,0,0.2469
66233,0,0.0116
66234,0,0.0168
66235,0,0.0045
66236,0,0.0115
66237,1,0.9947
66238,0,0.0036
66239,0,0.0038
66240,0,0.0018
66241,1,0.9762
66242,0,0.0115
66243,1,0.9459
66244,0,0.0047
66245,0,0.0012
66246,1,0.6527
66247,0,0.0009
66248,0,0.0094
66249,0,0.0058
66250,0,0.012
66251,0,0.0021
66252,0,0.0158
66253,0,0.0136
66254,0,0.0088
66255,0,0.0064
66256,0,0.0686
66257,0,0.2013
66258,1,0.952
66259,1,0.9868
66260,0,0.0486
66261,0,0.1085
66262,0,0.0163
66263,0,0.0109
66264,1,0.8958
66265,0,0.0143
66266,0,0.0293
66267,0,0.0043
66268,0,0.0034
66269,0,0.013
66270,0,0.0392
66271,0,0.0147
66272,0,0.2894
66273,0,0.0108
66274,0,0.0322
66275,0,0.1139
66276,0,0.1269
66277,0,0.0023
66278,0,0.0417
66279,0,0.006
66280,0,0.0006
66281,0,0.0045
66282,0,0.0618
66283,0,0.0033
66284,0,0.0752
66285,0,0.0127
66286,0,0.0579
66287,0,0.0406
66288,0,0.3866
66289,0,0.0374
66290,0,0.0119
66291,0,0.0049
66292,0,0.0123
66293,1,0.8337
66294,0,0.0038
66295,0,0.0071
66296,0,0.0026
66297,0,0.0073
66298,0,0.0088
66299,0,0.0332
66300,0,0.0283
66301,0,0.004
66302,0,0.0065
66303,0,0.0076
66304,0,0.0046
66305,0,0.0024
66306,0,0.0012
66307,0,0.0361
66308,0,0.0055
66309,1,0.9598
66310,0,0.0308
66311,0,0.0033
66312,0,0.0193
66313,0,0.0385
66314,1,0.9961
66315,0,0.0318
66316,0,0.0865
66317,0,0.0033
66318,0,0.0082
66319,0,0.0598
66320,0,0.003
66321,0,0.0303
66322,0,0.0062
66323,0,0.0133
66324,0,0.0015
66325,0,0.0047
66326,0,0.1853
66327,0,0.1185
66328,1,0.6881
66329,0,0.0005
66330,1,0.5085
66331,0,0.0033
66332,0,0.0005
66333,0,0.0388
66334,0,0.0077
66335,0,0.0208
66336,0,0.0793
66337,0,0.005
66338,0,0.1679
66339,0,0.0293
66340,1,0.9979
66341,0,0.4086
66342,0,0.0113
66343,0,0.0025
66344,0,0.3864
66345,0,0.0199
66346,0,0.0474
66347,0,0.0101
66348,0,0.0102
66349,0,0.0267
66350,0,0.005
66351,0,0.2297
66352,0,0.0152
66353,1,0.8375
66354,0,0.0091
66355,0,0.0026
66356,0,0.0071
66357,0,0.0108
66358,0,0.1162
66359,1,0.9342
66360,0,0.0
66361,0,0.0082
66362,0,0.0128
66363,0,0.2739
66364,0,0.0008
66365,0,0.0169
66366,0,0.0184
66367,0,0.0409
66368,0,0.3164
66369,0,0.0239
66370,0,0.0051
66371,0,0.149
66372,1,0.9318
66373,1,0.9314
66374,0,0.0364
66375,0,0.0647
66376,0,0.008
66377,0,0.0275
66378,0,0.2094
66379,0,0.0273
66380,0,0.3391
66381,0,0.0151
66382,0,0.0747
66383,1,0.9555
66384,0,0.0101
66385,0,0.0489
66386,1,0.9747
66387,0,0.0428
66388,0,0.0295
66389,0,0.0067
66390,0,0.0839
66391,1,0.9258
66392,1,0.9971
66393,0,0.0063
66394,0,0.0398
66395,0,0.0169
66396,0,0.3976
66397,1,0.9976
66398,0,0.006
66399,1,0.9961
66400,1,0.8787
66401,0,0.0691
66402,1,0.5893
66403,0,0.2878
66404,0,0.0036
66405,0,0.0227
66406,0,0.0295
66407,0,0.0187
66408,0,0.0152
66409,0,0.0889
66410,0,0.0244
66411,0,0.0131
66412,0,0.0215
66413,0,0.3461
66414,0,0.0305
66415,0,0.0058
66416,0,0.0479
66417,0,0.2258
66418,0,0.0285
66419,0,0.0286
66420,0,0.1597
66421,0,0.1002
66422,0,0.087
66423,0,0.0621
66424,1,0.9194
66425,0,0.0082
66426,0,0.0982
66427,0,0.0068
66428,1,0.9708
66429,0,0.0009
66430,0,0.2675
66431,0,0.0316
66432,1,0.6991
66433,0,0.302
66434,0,0.0043
66435,0,0.0571
66436,1,0.9884
66437,0,0.0768
66438,1,0.8972
66439,0,0.0073
66440,0,0.0099
66441,0,0.0267
66442,0,0.102
66443,0,0.2017
66444,0,0.0073
66445,0,0.0473
66446,0,0.2688
66447,0,0.0087
66448,0,0.0569
66449,1,0.8335
66450,0,0.0025
66451,0,0.0015
66452,0,0.1098
66453,0,0.004
66454,0,0.0278
66455,0,0.01
66456,1,0.9646
66457,1,0.6215
66458,0,0.0004
66459,0,0.0645
66460,0,0.0461
66461,1,0.6815
66462,0,0.0103
66463,0,0.0072
66464,0,0.0057
66465,0,0.1605
66466,0,0.0292
66467,0,0.1161
66468,0,0.0137
66469,0,0.1944
66470,0,0.0025
66471,0,0.0337
66472,0,0.0153
66473,0,0.1288
66474,0,0.0172
66475,0,0.0556
66476,0,0.0054
66477,0,0.0136
66478,0,0.0015
66479,0,0.0066
66480,0,0.0471
66481,0,0.0038
66482,0,0.1283
66483,0,0.0023
66484,0,0.0175
66485,0,0.0048
66486,0,0.2331
66487,0,0.0059
66488,0,0.0786
66489,0,0.0031
66490,0,0.0131
66491,0,0.0149
66492,0,0.0215
66493,0,0.4511
66494,0,0.0293
66495,0,0.0269
66496,1,0.9817
66497,0,0.0016
66498,0,0.0037
66499,0,0.0005
66500,0,0.0104
66501,0,0.0058
66502,0,0.0025
66503,0,0.0057
66504,0,0.0468
66505,1,0.9512
66506,0,0.0029
66507,0,0.0021
66508,0,0.023
66509,0,0.0281
66510,0,0.0688
66511,0,0.0083
66512,0,0.0191
66513,0,0.0227
66514,0,0.1171
66515,0,0.1161
66516,0,0.0125
66517,0,0.1439
66518,1,0.8926
66519,0,0.005
66520,0,0.0147
66521,0,0.0243
66522,0,0.005
66523,0,0.0122
66524,0,0.0059
66525,0,0.0064
66526,0,0.1941
66527,0,0.0046
66528,0,0.4016
66529,0,0.0463
66530,0,0.2466
66531,0,0.0014
66532,0,0.0061
66533,0,0.0703
66534,0,0.0013
66535,0,0.0213
66536,0,0.0366
66537,0,0.0035
66538,0,0.1433
66539,0,0.001
66540,0,0.0302
66541,0,0.0626
66542,0,0.0607
66543,1,0.7272
66544,0,0.0469
66545,0,0.0009
66546,0,0.0536
66547,0,0.0026
66548,0,0.001
66549,0,0.0086
66550,0,0.0174
66551,0,0.0063
66552,0,0.0932
66553,0,0.0436
66554,0,0.0641
66555,0,0.0023
66556,0,0.0338
66557,0,0.0434
66558,0,0.0034
66559,0,0.0247
66560,0,0.0097
66561,0,0.0068
66562,0,0.048
66563,0,0.0252
66564,0,0.1076
66565,0,0.0025
66566,0,1e-04
66567,0,0.0283
66568,0,0.3091
66569,0,0.014
66570,1,0.9972
66571,0,0.0194
66572,0,0.0305
66573,0,0.0599
66574,0,0.002
66575,0,0.0017
66576,0,0.0264
66577,0,0.0555
66578,1,0.9452
66579,1,0.9505
66580,0,0.0834
66581,0,0.005
66582,0,0.1152
66583,0,0.0053
66584,0,0.0437
66585,0,0.0151
66586,0,0.0095
66587,0,0.0368
66588,1,0.6307
66589,0,0.0101
66590,1,0.53
66591,0,0.0562
66592,0,0.005
66593,0,0.1606
66594,0,0.026
66595,0,0.0599
66596,0,0.0068
66597,1,0.9584
66598,0,0.0067
66599,0,0.0122
66600,0,0.0757
66601,0,0.0023
66602,0,0.0181
66603,0,0.0496
66604,0,0.0846
66605,0,0.0189
66606,0,0.0033
66607,0,0.0064
66608,0,0.0064
66609,0,0.0043
66610,0,0.1463
66611,0,0.0028
66612,0,0.0203
66613,0,0.0015
66614,0,0.0783
66615,0,0.0004
66616,0,0.034
66617,0,0.0028
66618,0,0.0499
66619,0,0.0261
66620,0,0.0051
66621,0,0.0099
66622,0,0.0009
66623,0,0.09
66624,0,0.0048
66625,0,0.0154
66626,0,0.008
66627,0,0.0072
66628,0,0.0002
66629,0,0.0021
66630,0,0.1123
66631,0,0.2434
66632,0,0.0517
66633,0,0.043
66634,1,0.8871
66635,0,0.0011
66636,0,0.0314
66637,0,0.0305
66638,0,0.0025
66639,0,0.0438
66640,0,0.3304
66641,1,0.9745
66642,0,0.0043
66643,0,0.0255
66644,0,0.0082
66645,0,0.2482
66646,0,0.072
66647,0,0.022
66648,0,0.0771
66649,0,0.0054
66650,0,0.0032
66651,0,0.0013
66652,0,0.0305
66653,0,0.004
66654,0,0.001
66655,0,0.0138
66656,0,0.0005
66657,0,0.067
66658,0,0.0123
66659,1,0.7094
66660,0,0.0461
66661,1,0.9665
66662,0,0.2278
66663,0,0.0575
66664,0,0.0129
66665,0,0.0124
66666,0,0.015
66667,0,0.0112
66668,0,0.0101
66669,0,0.0064
66670,0,0.0802
66671,0,0.0603
66672,0,0.0261
66673,0,0.0925
66674,0,0.001
66675,0,0.01
66676,0,0.0048
66677,0,0.0728
66678,0,0.0281
66679,0,0.0213
66680,0,0.0066
66681,0,0.0173
66682,0,0.1048
66683,0,0.0017
66684,0,0.0241
66685,0,0.1073
66686,0,0.0575
66687,0,0.0382
66688,0,0.0036
66689,0,0.0194
66690,0,0.0063
66691,0,0.0053
66692,0,0.0213
66693,0,0.0167
66694,0,0.0073
66695,0,0.0061
66696,0,0.1602
66697,0,0.0191
66698,0,0.0951
66699,0,0.0232
66700,0,0.0103
66701,0,0.012
66702,0,0.0138
66703,1,0.9992
66704,0,0.0349
66705,0,0.0014
66706,0,0.0017
66707,0,0.1228
66708,0,0.0794
66709,0,0.2502
66710,0,0.0331
66711,1,0.9773
66712,0,0.0149
66713,0,0.0055
66714,0,0.0035
66715,0,0.0768
66716,0,0.0027
66717,0,0.0757
66718,0,0.0006
66719,0,0.0012
66720,0,0.0212
66721,0,0.0027
66722,0,0.0318
66723,0,0.0084
66724,0,0.0411
66725,0,0.0121
66726,0,0.0396
66727,0,0.0007
66728,0,0.0234
66729,0,0.0063
66730,1,0.9911
66731,0,0.0195
66732,0,0.0063
66733,0,0.3521
66734,0,0.0112
66735,0,0.0011
66736,0,0.0242
66737,0,0.0245
66738,0,0.0468
66739,0,0.1154
66740,0,0.0323
66741,1,0.9227
66742,0,0.2061
66743,0,0.0459
66744,0,0.0528
66745,0,0.0201
66746,0,0.0207
66747,0,0.012
66748,0,0.006
66749,0,0.0006
66750,0,0.0101
66751,0,0.0129
66752,1,0.9606
66753,0,0.0167
66754,0,0.0174
66755,0,0.0159
66756,1,0.9989
66757,0,0.213
66758,0,0.0074
66759,0,0.0479
66760,0,0.0138
66761,0,0.0018
66762,0,0.0067
66763,0,0.0093
66764,0,0.1814
66765,0,0.0011
66766,0,0.0071
66767,0,0.0179
66768,0,0.196
66769,0,0.0321
66770,0,0.0104
66771,1,0.5153
66772,0,0.0013
66773,0,0.0133
66774,1,0.9229
66775,0,0.2531
66776,0,0.0119
66777,0,0.1864
66778,0,0.0075
66779,0,0.0628
66780,0,0.0145
66781,0,0.0798
66782,0,0.0039
66783,0,0.0051
66784,0,0.0188
66785,0,0.4519
66786,0,0.0046
66787,0,0.0067
66788,0,0.0028
66789,0,0.0222
66790,0,0.0159
66791,0,0.0025
66792,0,0.1522
66793,0,0.0496
66794,0,0.0015
66795,0,0.0034
66796,1,0.9887
66797,0,0.0292
66798,0,0.0073
66799,0,0.0131
66800,0,0.0064
66801,0,0.0301
66802,0,0.0168
66803,0,0.0231
66804,0,0.009
66805,0,0.021
66806,0,0.0371
66807,0,0.0002
66808,0,0.0016
66809,1,0.965
66810,0,0.0608
66811,0,0.0783
66812,0,0.0121
66813,0,0.0831
66814,0,0.004
66815,0,0.015
66816,0,0.0015
66817,0,0.0029
66818,0,0.0303
66819,0,0.0226
66820,0,0.1151
66821,0,0.0199
66822,0,0.0078
66823,0,0.1146
66824,0,0.019
66825,0,0.0069
66826,0,0.0271
66827,0,0.0232
66828,0,0.0094
66829,0,0.2752
66830,1,0.9136
66831,1,0.9918
66832,0,0.0101
66833,0,0.0105
66834,0,0.0116
66835,0,0.0236
66836,0,0.0772
66837,0,0.0947
66838,0,0.0027
66839,0,0.0005
66840,0,0.0448
66841,0,0.007
66842,1,0.9955
66843,0,0.0133
66844,0,0.1909
66845,0,0.0535
66846,0,0.2159
66847,0,0.0151
66848,0,0.0019
66849,0,0.0048
66850,0,0.0379
66851,0,0.0411
66852,0,0.0317
66853,0,0.0185
66854,0,0.0035
66855,0,0.0254
66856,1,0.8848
66857,0,0.0043
66858,0,0.0019
66859,0,0.0013
66860,0,0.0061
66861,0,0.0206
66862,0,0.0465
66863,0,0.0123
66864,0,0.006
66865,1,0.697
66866,0,0.02
66867,0,0.132
66868,0,0.0232
66869,0,0.0342
66870,0,0.002
66871,0,0.1401
66872,0,0.0505
66873,0,0.042
66874,0,0.0089
66875,0,0.0064
66876,0,0.0986
66877,0,0.026
66878,0,0.2704
66879,0,0.0315
66880,0,0.0411
66881,0,0.0017
66882,0,0.0082
66883,1,0.9998
66884,0,0.0096
66885,0,0.0122
66886,0,0.0405
66887,0,0.0009
66888,0,0.0025
66889,0,0.194
66890,0,0.077
66891,1,0.9754
66892,0,0.025
66893,0,0.0859
66894,1,0.9911
66895,0,0.0174
66896,0,0.0487
66897,0,0.0369
66898,0,0.1097
66899,1,0.7057
66900,0,0.0213
66901,0,0.0406
66902,0,0.0536
66903,0,0.0086
66904,0,0.0398
66905,0,0.0413
66906,1,0.981
66907,0,0.17
66908,0,0.005
66909,0,0.0054
66910,0,0.0178
66911,0,0.001
66912,0,0.1681
66913,0,0.0074
66914,0,0.1589
66915,0,0.0114
66916,0,0.0027
66917,0,0.0308
66918,0,0.0088
66919,0,0.005
66920,0,0.0173
66921,0,0.0002
66922,0,0.0093
66923,0,0.0269
66924,0,0.2905
66925,0,0.0127
66926,0,0.1586
66927,0,0.085
66928,0,0.1311
66929,0,0.0022
66930,0,0.0071
66931,0,0.4134
66932,0,0.0123
66933,0,0.0151
66934,0,0.0143
66935,0,0.0483
66936,0,0.0684
66937,0,0.0017
66938,0,0.0069
66939,0,0.0878
66940,0,0.0056
66941,0,0.1179
66942,0,0.001
66943,0,0.0075
66944,0,0.0811
66945,0,0.2918
66946,0,0.0111
66947,0,0.0384
66948,0,0.0819
66949,0,0.0095
66950,1,0.9831
66951,0,0.0002
66952,0,0.0002
66953,0,0.0045
66954,0,0.0503
66955,0,0.0259
66956,0,0.0066
66957,0,0.0046
66958,0,0.0689
66959,0,0.0076
66960,0,0.0051
66961,0,0.0956
66962,1,0.5402
66963,0,0.0288
66964,0,0.037
66965,0,0.0259
66966,0,0.0955
66967,0,0.1986
66968,0,0.0138
66969,0,0.0242
66970,0,0.0121
66971,0,0.0806
66972,0,0.0125
66973,0,0.0604
66974,0,0.0084
66975,0,0.0528
66976,0,0.0015
66977,0,0.0028
66978,0,0.0364
66979,0,0.0389
66980,0,0.0019
66981,0,0.0121
66982,0,0.0214
66983,0,0.0658
66984,0,0.0061
66985,0,0.0035
66986,0,0.0079
66987,0,0.0216
66988,0,0.022
66989,0,0.0004
66990,0,0.3088
66991,0,0.1494
66992,0,0.2452
66993,0,0.0511
66994,0,0.0216
